time,velocity,long_creepage,yaw_angle,wear_number,lateral_displacement,lateral_creepage,spin_creepage,yaw_angle_pos,contact_angle,long_creep_force,lateral_creep_force
69.77,5.5531,-0.000585204,0.00952247,3.69847,-0.00260274,-6.74876e-05,0.0144766,0.00135894,0.00551315,4226.66,-168.791
3.33,5.51746,-0.000206888,-2.7978e-05,0.0324203,7.83547e-06,2.7082e-05,0.155372,-4.65591e-05,0.0482186,-73.8221,1149.79
66.31,5.55155,0.000186527,0.00247382,1.31595,-0.000713669,0.000136285,0.157776,0.00179179,0.0490279,-2080.12,1514.94
96.71,5.55002,-7.31896e-05,-0.000140726,0.067112,1.77001e-05,-4.61662e-05,0.14403,-0.000100449,0.0447313,359.968,820.335
17.38,8.3183,1.09309e-05,-0.00118346,0.144124,0.000138328,9.0361e-05,0.0936239,0.000694717,0.0290298,-455.639,1182.98
75.69,5.549,0.000923136,-0.0113135,23.5192,0.00276856,0.000805849,0.763043,0.00148477,0.239617,-6392.9,5626.73
22.84,13.8857,-0.00663998,0.0157175,20.4029,-0.00512554,0.00139267,0.818086,-0.00522818,0.257331,-4487.88,4419.23
21.28,8.34242,0.0014834,-0.0134595,0.517213,0.00503918,0.000146349,0.020351,-0.00337033,0.00654203,1441.5,769.936
4.67,14.29,2.90121e-05,0.00143955,4.69582,-0.000733839,-0.000459878,0.100862,-0.00217997,0.0314437,4384.92,-1077.35
6.74,8.35914,-7.72973e-05,-0.000670018,3.36911,-0.000119762,-0.000877678,0.153369,0.000471639,0.047241,2326.97,-2581.75
27.02,8.32788,-0.000829483,0.00590705,0.706652,-0.00161204,-0.000146633,0.709126,0.000996928,0.22369,305.596,4628.79
33.99,13.8854,-0.00134106,0.0036329,21.0196,-0.00133953,0.000419563,0.714875,0.00489934,0.224277,-6981.4,5577.28
6.14,8.34383,-1.31582e-05,-5.95376e-05,0.557431,3.14816e-05,0.000272602,0.152374,-0.000328244,0.0473522,-446.37,1850.15
14.54,13.8882,-0.00117633,-0.00715071,3.54603,-0.00325147,0.000888941,0.159564,-0.0025475,0.0493972,-1532.39,3050.87
9.68,5.54991,0.00102225,-0.00396817,0.0977023,0.00126988,-3.8282e-05,0.1571,0.00122944,0.0486941,-517.867,970.173
48.59,13.8896,-0.000504884,0.00244174,0.102158,-0.001018,-0.000163279,0.176682,-0.000637126,0.0547818,57.5843,621.416
23.29,5.54975,0.000728539,-0.00723849,20.278,0.00163576,0.000599196,0.758794,0.00245683,0.238395,-6228.52,5441.64
39.26,5.55433,-0.00424475,0.0302347,1.61899,-0.00280494,-0.000311804,0.660926,-0.00170741,0.206755,850.084,4528.4
9.87,5.55347,0.000189724,0.00390907,0.0567881,-0.000886674,3.68877e-05,0.141039,0.00111224,0.0440006,246.959,1169.45
55.86,5.54572,-0.00676159,0.00639355,178.939,0.00517099,-0.0256301,-0.00654152,0.0260921,0.0042843,-713.485,-6916.4
19.93,8.32725,-0.001931,-0.001103,0.355634,-0.00120344,-0.000136473,0.140378,0.00405661,0.043355,-1246.42,586.262
27.96,5.5396,-0.00093852,0.0033264,0.386451,-0.00126897,1.69512e-05,0.134695,-0.00169551,0.0418414,1255.52,964.915
54.33,5.58763,-0.0122311,-0.00321251,186.077,0.0053007,-0.0257189,0.043997,0.0246362,0.0203522,-1051.52,-7101.59
17.54,5.54728,-0.000230854,0.00544133,0.201675,-0.000453145,-0.00014429,0.10228,0.00100106,0.0318373,972.864,104.433
19.9,13.883,-0.00255763,0.000832843,34.2853,-0.00366677,0.00236552,0.743242,-0.0009725,0.233332,-5126.75,3633.69
46.8,8.33078,-0.00107659,0.00877807,0.106469,-0.00140114,7.87588e-05,0.158368,-0.000328037,0.0492352,-198.531,1219.56
36.86,8.32062,-0.000539548,0.00210434,0.629096,-0.00142832,-0.000102549,0.147109,0.00305663,0.0470338,1528.08,567.763
40.18,5.55046,0.000363818,0.0115987,2.38629,-0.00115618,-0.000224284,0.152489,-0.00176888,0.0472244,3174.96,252.285
46.27,13.887,-0.000127028,-0.00290098,0.00510447,0.00189816,-5.52585e-06,0.11595,0.00110612,0.0360342,-45.9106,846.444
18.58,13.8833,-0.00359201,0.00371639,52.8954,-0.00371055,0.00363293,1.39761,-0.00248154,0.451321,-5176.4,2915.58
86.96,5.54419,0.000371651,-0.00346968,1.48366,0.00225299,0.000158432,0.67828,-0.0026217,0.212247,-1379.31,5377.27
42.29,8.32024,0.000390805,-0.000750146,1.38503,0.000729237,4.066e-05,0.302155,-3.12021e-05,0.0936712,-2338.9,3065.29
28.06,8.33223,8.40383e-05,0.000139973,18.9901,-0.000212242,-0.00165109,0.123865,-0.00396398,0.0392166,6452.81,-4629.67
35.78,13.9025,-0.00492813,0.0125375,6.49441,-0.00309939,-0.000448849,0.110928,-0.00907409,0.0343505,4749.64,-782.331
94.86,5.54992,0.000166767,-0.00203599,0.0183313,0.00152027,-1.54777e-05,0.174594,-0.000432677,0.0541569,-36.6232,1164.86
61.01,5.55669,0.0187563,0.0142139,115.45,-0.00403647,0.0215839,0.974268,-0.0208921,0.304758,2518.27,3531.26
20.28,13.8982,-0.00200279,-0.00527743,20.9446,-0.00201022,0.000455001,0.796287,0.00264633,0.250359,-7090.95,7128.21
38.84,8.33055,-0.000490737,-2.45441e-05,29.9785,-0.00113655,0.00179366,0.769337,0.000715662,0.241701,-5384.32,4288.12
21.07,5.54441,7.25487e-05,-0.00860589,1.47696,0.00141716,0.000111522,0.210591,0.00106122,0.0653895,-2372.38,2097.47
38.19,13.8805,0.000229109,-0.00419715,0.245074,0.000950255,-0.000118761,0.0621716,0.0080862,0.0193197,-1275.9,-97.8784
50.79,5.55032,-0.0183513,0.00108765,141.563,0.00434813,-0.0422524,-0.0291455,0.0408434,0.00363456,-1719.85,-2146.07
69.85,5.55342,-0.00122649,0.0114433,9.58997,-0.00325652,-0.000317287,0.0131824,-1.76576e-05,0.00498725,6071.57,-1002.49
45.23,8.32201,0.00189922,-0.0158284,0.312035,0.00398123,-0.000223311,0.104402,0.00262233,0.0332436,1251.2,-182.742
71.45,5.55206,-0.00146335,0.0115176,3.75127,-0.00303186,-0.000243286,0.0630766,0.000221576,0.0205044,4396.19,-598.432
36.96,8.32507,-0.00107429,0.00805656,14.6917,-0.00352396,-0.00130091,0.172713,-0.000761935,0.054961,5243.32,-2028.29
19.79,13.8938,-0.00376328,0.00424756,49.7189,-0.00478839,0.00210883,0.854186,-0.000931653,0.269052,-6536.41,3818.5
18.22,13.8958,-0.00286442,-0.00421209,32.0113,-0.0041037,0.00165683,0.7905,-0.00252178,0.248653,-6197.49,6271.0
61.27,5.55249,0.0170603,0.00886689,113.36,-0.00231368,0.0124506,2.17585,-0.0104653,0.751715,-1232.8,8915.05
72.08,5.5493,-0.000142214,-0.00576108,0.0583175,0.00143948,-2.57441e-05,0.229204,-0.00183896,0.0710663,-235.847,1824.09
37.56,8.33675,0.000281264,-0.00261266,0.333072,-0.00256307,7.35174e-05,0.209432,-0.00191576,0.06485,-934.243,2110.94
13.03,5.54651,0.00057387,-0.00354607,0.140186,0.000426498,-0.000170036,0.123326,-0.00115928,0.0383339,724.396,176.601
30.11,8.33611,0.000178716,-0.00135126,11.2581,0.000151922,-0.000802776,0.0202588,-0.00402712,0.00628126,5525.08,-2230.37
10.7,8.33002,-0.000680923,0.0068187,6.22423,-0.00158149,0.000307885,0.700302,0.000906089,0.219522,-3721.69,6023.32
2.14,12.6827,-0.00197362,-0.000628945,0.262772,0.000128179,2.39912e-05,0.140945,0.00022155,0.0437903,1038.76,1151.09
8.57,13.9135,-0.00390155,0.0135258,38.9693,-0.00509176,0.00178987,1.03433,-0.00203187,0.328183,-6324.7,4421.25
45.02,8.32917,0.00166662,-0.0208476,1.50813,0.00583951,-0.000314107,0.146291,0.00221124,0.0451551,-2732.14,-154.984
73.5,5.55314,-0.00173815,0.00483667,2.2201,-0.00130281,-0.000291273,0.136328,-0.00208129,0.0422343,3070.17,-151.647
8.39,13.9192,-0.00252053,0.0024525,23.831,-0.00299746,0.00150144,0.575279,-0.00346972,0.179718,-5440.45,4214.89
8.4,5.55322,-0.000414031,0.00468791,0.578773,-0.000405643,-4.34309e-06,0.0947759,0.00134249,0.0296993,1765.31,727.336
85.48,5.54902,0.000529108,0.000938599,0.235439,0.000271546,4.14093e-05,0.141233,0.00110745,0.0438761,-913.29,1186.89
7.32,5.54634,-0.000597838,0.00514585,0.205932,-0.00065187,-5.93055e-05,0.125241,-0.00132558,0.0389236,882.555,666.283
66.06,5.55314,0.00112041,-0.00585859,10.2992,0.00209358,0.000548209,0.662839,0.00119214,0.207418,-4392.02,5616.92
13.66,13.8843,-0.00391586,-0.00327484,3.41034,-0.00325659,0.000486142,0.170594,-0.00160667,0.0527794,-2749.12,2590.77
23.13,13.8873,-0.00562186,0.0157232,62.8084,-0.00548699,0.0040557,1.49321,-0.00165877,0.485143,-6245.35,5589.33
23.37,13.8953,-0.00207734,-0.00874101,32.3508,-0.00237533,0.00123466,0.806524,0.00315306,0.253783,-7159.05,7097.65
0.77,10.6156,-0.00814313,0.000238904,0.0731583,-4.36597e-06,1.55803e-05,0.155801,-1.73737e-06,0.0483643,-489.023,1147.14
12.5,8.32402,0.000171361,0.00427788,1.45869,-4.22598e-05,0.000447889,0.141917,0.00040513,0.0440186,-1206.29,2383.83
38.35,8.3308,-0.000254994,0.010864,18.6131,-0.00397205,-0.000658711,0.138973,-0.00338346,0.0440805,6648.17,-850.003
46.99,8.32912,-0.000535989,0.00329485,0.463997,5.53465e-05,0.000229829,0.164464,-0.000556103,0.0510658,-516.932,1693.19
0.18,5.79642,-4.59224e-06,1.63688e-07,0.00870211,-4.73774e-11,7.20286e-06,0.154605,-2.52131e-06,0.0480071,49.2514,1132.32
32.56,5.52673,0.00261777,-0.0524279,212.889,-0.00352008,0.0343911,0.892013,-0.0344859,0.275654,2699.17,4508.43
28.93,13.8773,-0.00416402,-0.0106995,28.9236,-0.00393684,0.00187914,0.689567,-0.00134901,0.216001,-5548.29,4371.18
0.84,6.26328,-0.00989568,0.000277686,0.0418339,-5.01249e-06,4.97492e-06,0.155008,4.91179e-06,0.0481214,392.588,1055.72
85.41,5.54775,0.000737,-0.000884329,0.386524,0.000794641,4.27724e-05,0.151274,0.0011284,0.0469476,-1202.99,1244.31
15.96,13.8923,-0.00177776,-0.00373994,4.26984,-0.002644,0.000647532,0.146402,-0.00162823,0.045327,-2856.81,3377.79
90.09,5.55693,0.00120173,-0.00976779,0.231516,0.00263975,-3.08862e-06,0.243893,-0.00152121,0.0756363,-1026.63,2017.67
96.23,5.55013,-0.000129499,0.000736573,0.0119278,-0.000995345,6.8485e-06,0.144429,0.000191985,0.0448601,146.121,1040.94
3.96,13.4172,-0.000132339,0.00035949,0.199896,-7.81664e-05,7.60675e-05,0.179396,0.000231634,0.0556466,-589.359,1581.12
25.14,8.33631,0.000729538,-0.0104639,1.052,0.00102737,0.000135896,0.166845,-0.00477674,0.0518068,1741.7,1366.24
75.64,5.54961,0.000649244,-0.0102936,17.2355,0.00245101,0.000677577,0.767923,0.000723955,0.24119,-5600.55,5911.01
26.37,8.33361,-0.000800587,0.00437323,13.324,-0.00140275,0.000935153,0.689786,0.00175606,0.216103,-4307.91,4939.73
23.94,13.886,-0.00557816,0.0127646,33.7397,-0.00476221,0.00206265,0.834087,-0.00336932,0.262565,-5546.61,5098.46
46.34,13.8934,8.33357e-05,-0.00470021,0.265619,0.00205332,0.000168186,0.0953336,0.000840903,0.0296935,174.37,1545.96
7.67,5.54828,-5.25598e-05,-0.00382569,0.81784,0.00166201,5.12111e-05,0.663659,-0.00106336,0.207763,-1320.31,5297.73
71.99,5.55059,-0.000759332,-0.00214447,0.0874305,0.000370033,-3.26733e-05,0.194279,-0.00198164,0.0603037,450.554,1296.71
47.21,8.32897,0.000563133,-0.00507961,0.100112,0.0022202,5.07798e-05,0.179518,-0.000419289,0.0556706,-340.526,1434.29
47.09,13.8985,-0.000773761,0.00525856,3.52984,-0.00105944,-0.000212842,0.162145,-0.00673058,0.0502838,3659.76,337.162
46.02,8.33387,-0.000434098,-0.000145979,0.0849074,-0.00159372,-9.15867e-05,0.145731,0.00104459,0.0452412,-320.147,679.08
62.81,5.543,-0.000509542,-0.0127869,13.21,0.00173713,0.000591785,0.709256,0.000632223,0.22232,-5097.75,5772.59
22.91,8.34614,-4.84258e-05,0.00200732,0.388614,-0.000489476,0.0001532,0.196398,0.000846914,0.0609104,-561.957,2071.9
13.66,5.5496,-0.000131015,0.000410603,2.41347,0.000954412,0.000213684,0.670735,-0.00100153,0.209927,-1934.24,5509.43
30.08,5.53665,0.000945838,-0.00947951,0.426208,0.0024222,7.24394e-05,0.159198,0.000753318,0.0494113,-1197.94,1542.12
18.68,5.55261,0.000964377,-0.00499752,0.146939,0.00209702,5.07841e-05,0.107854,0.00149765,0.033502,-686.2,1085.89
79.95,5.5479,-0.00135843,0.00609561,2.9154,-0.00212248,-0.000111328,0.0624304,-0.00287685,0.0194798,3969.38,-34.7232
71.29,5.55053,-0.000340535,0.0072972,0.279854,-0.00152294,0.000165163,0.103005,0.00219338,0.0320803,-288.355,1597.34
50.14,5.55254,-0.0166614,-0.000338265,245.393,0.00443807,-0.0434723,-0.00240606,0.042369,0.0118118,-2352.87,-4700.65
47.42,8.32913,0.000781796,-0.00534763,0.194961,0.00212169,-0.000200436,0.206274,6.12594e-05,0.063974,-371.922,837.183
28.64,13.8978,-0.00229909,-0.0123467,16.4603,-0.00207556,0.000447369,0.747282,0.00016634,0.234824,-6656.78,8362.34
20.29,13.899,-0.00207254,-0.00514384,22.0412,-0.0020464,0.00056528,0.764199,0.00274981,0.240111,-7158.38,7183.85
32.42,5.54164,0.00010517,-0.0407879,193.51,-0.00244469,0.0275912,0.932621,-0.0273481,0.288596,3255.7,4676.19
72.63,5.54695,0.000992855,-0.00397235,10.2974,0.000958517,0.000130263,0.22326,0.0030098,0.0694041,-6118.69,1959.5
84.26,5.54976,-0.000650362,0.00957542,4.53459,-0.00229753,-0.00026624,0.106569,-0.000640491,0.033604,4437.23,-247.344
44.12,13.8797,-0.00032813,0.00234048,15.571,-0.000695746,-0.000279963,0.157834,-0.00257429,0.049752,6292.04,95.4344
29.56,13.8905,-0.00283184,0.00629359,14.3857,-0.00590492,0.000303896,0.639289,0.000820362,0.19997,-6257.78,5812.77
81.72,5.55018,-0.00257005,0.0126111,9.84646,-0.00568113,-0.000545411,0.0918855,-0.00172194,0.0287469,6164.47,-1295.9
23.9,5.55257,-0.00145883,0.0115007,0.437587,-0.00213136,-0.00028421,0.17523,0.000238275,0.0542435,1345.47,83.686
40.74,13.8768,0.000179449,0.00178028,2.84597,-0.000772613,0.00033842,0.013331,0.00243056,0.00508887,3308.4,1452.84
83.1,5.54973,-0.00158782,0.0124044,0.961205,-0.00314329,-0.00022867,0.160081,-0.00161059,0.0496601,1961.5,211.055
24.94,13.8964,-0.00364509,0.0054359,36.8062,-0.00544785,0.00127435,0.803828,0.000721168,0.252899,-7369.31,5994.98
59.24,5.55474,0.000816434,-0.002932,0.318869,0.00164364,0.000164624,0.170099,-0.00105021,0.0527499,-147.111,1907.05
96.39,5.55012,-0.000125124,0.000436654,0.0360772,-0.000704133,-1.92616e-05,0.141915,9.035e-05,0.0440911,285.322,923.106
12.13,8.32832,0.000597494,-0.0067081,0.233738,0.000713825,0.000131661,0.0464418,0.000950171,0.0143579,-775.351,1035.52
61.78,5.55196,0.0149461,0.0120147,8.44658,-0.00405283,0.000854602,0.177564,0.00336531,0.0549458,-4201.83,3758.94
33.89,13.8899,-0.00095448,-0.000308489,24.6253,-0.00105778,0.00154835,1.11258,0.000741503,0.354233,-5108.18,7435.04
94.14,5.5505,-0.000285479,0.000474885,0.414566,-0.000917497,-7.46904e-05,0.12088,-0.000210605,0.0376607,1329.98,581.187
64.87,5.54499,-0.000679689,0.00680743,1.8886,-0.00154646,7.32861e-06,0.0527179,0.000852058,0.0172272,3149.23,376.34
31.36,5.53444,0.000911237,-0.0082765,2.47659,0.00194305,0.000134919,0.209452,0.00266848,0.0650158,-3214.51,2388.06
43.79,5.54418,-0.000999273,0.00794149,3.75726,-0.00204782,-0.000738136,0.121132,0.000662371,0.0382314,3100.78,-1930.8
47.96,5.57134,-0.0121812,0.00665655,218.083,0.00463716,-0.043136,-0.0158604,0.0418961,0.00774756,-2318.14,-3939.19
28.73,8.32974,0.000790614,-0.00858,0.231208,0.00189285,-7.48703e-05,0.168959,0.000706276,0.0524418,846.25,899.777
29.41,5.54814,-0.00132748,0.00828485,1.92351,-0.00217449,-0.000305484,0.124898,-0.00114877,0.038706,2964.35,-309.375
6.95,5.55342,0.00089964,-0.00101529,0.249952,0.000764846,-0.000188285,0.110578,-0.000875185,0.0343442,1110.19,-2.54114
18.32,8.32032,-0.000154677,0.00162275,11.7481,-0.00217463,-0.000361848,0.0129483,-0.00196764,0.00460339,6352.45,-1059.01
95.55,5.54988,4.90437e-05,0.00090692,0.207886,-0.000452291,8.32615e-05,0.17146,0.000298447,0.0532122,-590.135,1520.98
94.7,5.5501,7.85825e-05,-0.0012391,0.0569391,0.00118265,-4.96649e-05,0.162162,-0.000556155,0.0503065,223.723,909.033
10.28,13.8973,-0.00266369,-0.00368729,9.22908,-0.00320006,0.00078894,0.576883,-0.00192407,0.180043,-3360.43,5800.04
60.06,5.53978,-0.00019519,-0.0235989,167.552,-0.00165727,0.0250179,0.948635,-0.0243227,0.295912,2914.25,4933.1
13.57,8.32979,-0.000259402,0.000952889,10.4421,-0.00117337,0.00113711,1.04845,-0.0026364,0.333305,-2604.56,5989.45
9.95,8.32726,-0.000331142,0.000713779,9.8106,0.000401724,0.000575317,0.702788,0.0015402,0.220195,-4183.06,5695.9
85.32,5.5471,0.000922846,-0.00331194,0.887047,0.00141272,6.40572e-05,0.162313,0.00112416,0.0503609,-1831.79,1388.89
60.63,5.55438,0.0117174,-0.0273832,144.58,-0.00585994,0.0232629,0.962455,-0.0225384,0.299867,2985.44,3862.44
35.15,8.3379,0.000797797,-0.00823452,1.44917,0.00104105,-1.51015e-05,0.816875,0.000377046,0.258081,-2090.65,5802.49
42.6,5.54594,0.000418663,-0.00336842,0.0630454,0.00124093,3.47096e-05,0.179731,-0.00188784,0.0557464,-242.011,1440.72
28.51,5.55172,0.000834112,-0.00812664,11.6466,0.00192034,0.000379753,0.735383,0.00130474,0.230757,-5077.73,5661.72
39.75,13.9007,-0.00217082,0.0121415,7.34797,-0.00220968,0.000466299,0.74049,0.000907253,0.23234,-3590.8,6398.74
1.27,15.0955,-0.00280239,0.000133185,0.103772,-0.000317416,-0.000155191,0.151722,-0.000193856,0.0471025,-456.431,325.671
46.8,5.51203,-0.000599294,0.0303538,238.137,0.00464005,-0.0414106,-0.0206301,0.0410361,0.00425434,-1224.43,-5513.63
14.31,5.55144,-0.000164129,0.00198815,1.79637,-0.000398938,0.000125176,0.144624,0.000630486,0.04561,2569.31,1461.15
81.17,5.54962,-0.00025491,0.00483016,2.98605,-0.00117361,0.000182283,0.137135,0.00460489,0.0425371,-3333.99,1681.8
78.19,5.55004,-0.0018552,0.00809319,2.12243,-0.00243213,-5.43529e-05,0.120767,-0.00195174,0.0375365,3041.25,676.193
90.9,5.54502,-0.000851959,0.00476471,10.8329,-0.00201168,-0.00060306,0.0490399,5.65375e-05,0.0160892,6628.57,-1874.6
50.5,5.55485,-0.0182436,-0.000231001,190.442,0.00426405,-0.0429616,-0.0127995,0.0416999,0.00849444,-2132.78,-3321.09
86.2,5.55515,-0.000606706,0.00115227,0.381904,-0.000794653,-3.34615e-05,0.0786034,0.000233216,0.0247197,1491.83,503.021
45.51,5.55612,-0.000958647,0.00606764,1.22577,-0.00203654,-0.000474203,0.157675,0.00454021,0.0493865,1920.88,-729.584
30.05,8.33313,0.000318888,-0.0024122,14.1332,0.000278046,-0.00062863,0.0320908,-0.00356744,0.0104754,5940.47,-1376.48
42.52,13.8945,-0.00105568,0.0062738,5.96358,-0.00131011,0.000740315,0.753534,-0.00321802,0.236344,2276.77,4629.43
9.68,8.31598,-0.000605153,0.00364938,0.319215,-0.000534932,0.000130061,0.175387,-0.000635214,0.0544238,-656.158,1648.23
58.53,5.56467,-0.00281449,0.0132654,0.744786,-0.00353258,-0.000577894,0.153683,7.2124e-05,0.0477047,425.26,-1217.08
11.7,13.8864,-0.00206172,-0.011524,59.9809,-0.00168308,0.00444785,1.54764,-0.00233181,0.504826,-5527.44,6276.4
16.6,13.8857,-0.00387837,0.00711499,23.1329,-0.00518471,0.00097004,0.709197,-0.00090435,0.222209,-6423.59,6195.35
79.92,5.54805,-0.00139483,0.00684248,3.63421,-0.00236541,-0.0001184,0.0673192,-0.00280439,0.0210342,4408.98,-11.2775
27.36,13.8877,-0.00249633,-0.00881481,85.0711,-0.0033711,0.00690427,1.93434,-0.00213526,0.650602,-5424.38,6006.78
9.77,13.8931,-0.0041382,0.00914941,32.5686,-0.00474342,0.00159475,0.730046,-0.00214253,0.228923,-6091.36,4305.98
11.71,5.55192,-0.00100404,0.00155652,0.113875,-0.000490404,-8.34513e-05,0.125819,0.000997739,0.0391001,562.244,577.458
14.72,8.32547,-0.000953837,0.0106603,0.944304,-0.000915285,0.000343317,0.114635,0.000588106,0.035487,-1128.33,1690.24
75.23,5.5519,-0.00153525,0.00549054,1.26741,-0.00201015,-0.000177031,0.142206,-0.00230713,0.0441434,2268.66,294.537
10.27,13.8971,-0.00268259,-0.00341877,7.68114,-0.00323058,0.000740958,0.494022,-0.00183503,0.153862,-3135.67,5141.64
11.94,13.8898,-0.00424257,0.00228682,32.0316,-0.00234514,0.0033312,0.712169,-0.00122477,0.22328,-4080.29,2985.23
3.59,5.45506,0.000238453,-6.05004e-05,0.023146,-1.90477e-05,-2.32926e-05,0.156292,-2.7889e-05,0.0485097,-4.2699,993.53
11.28,13.8907,-0.00264091,0.00151424,22.4063,-0.00408298,-0.000237258,0.814406,0.00176148,0.256215,-7361.03,4502.38
26.07,5.54623,0.000159754,0.00175091,0.446333,-0.000360547,2.24049e-05,0.146274,-0.000981111,0.0454571,1328.47,1053.9
20.16,8.34322,-0.00583886,-0.00033533,0.185904,-0.00195221,3.60529e-05,0.0150694,0.00400927,0.0048367,-957.673,282.702
69.24,5.54896,0.00139263,-0.0119104,37.4204,0.00314074,0.00132775,0.84385,0.0020451,0.265781,-7074.52,5451.06
1.5,7.68306,0.00313174,-7.36701e-05,0.123608,-7.02456e-05,-6.49189e-06,0.155746,5.60959e-06,0.0483474,-704.398,1029.47
34.49,13.9031,-7.25586e-06,0.00136142,13.1705,-5.64489e-05,0.00165219,1.0088,-0.00593538,0.319872,-2835.09,4259.59
43.38,5.55255,-0.000246864,0.00365955,0.0624962,-0.00127627,-0.000139694,0.142477,0.00234398,0.0442284,-68.2919,440.117
28.03,8.33363,0.000184516,-0.000138206,18.7799,-9.67715e-05,-0.00166042,0.0994479,-0.0033735,0.0316134,6358.75,-5016.01
59.31,5.55127,0.000719945,-0.00101894,0.262205,0.00123645,9.33227e-05,0.252398,-0.00379795,0.0783106,-231.35,2690.58
17.46,5.54724,0.000206385,0.00230634,0.111888,5.92824e-05,-0.000151843,0.106753,0.00111685,0.0331745,689.376,116.25
5.12,5.55514,0.00012804,-0.00142915,4.66225,0.000246971,0.000274239,0.1802,0.00162829,0.05586,-3806.44,1987.61
37.25,8.33861,-0.00118344,0.0139725,1.38388,-0.00666674,0.000624819,0.184971,-0.00313301,0.0574708,333.142,2145.97
34.64,5.53864,0.0351688,0.00403347,357.924,-0.00399415,0.0470101,0.851762,-0.0468859,0.255873,3597.44,4885.66
24.02,8.33652,0.000885511,-0.00492002,12.3238,0.00038823,0.00113233,0.707601,0.00461319,0.222761,-3595.53,3634.24
20.24,5.554,0.000572529,-0.000502787,5.93049,0.00146347,-0.000449201,0.123441,-0.00124557,0.0389441,4617.64,-728.109
74.31,5.54778,0.00123232,-0.00478337,9.99661,0.00230628,0.000109954,0.369973,0.00235118,0.114981,-5516.96,2964.8
14.72,5.55167,-0.00146604,0.00687753,0.169551,-0.00183479,-0.000206865,0.14917,0.000559336,0.0462372,755.281,200.87
37.81,5.55063,0.0358031,0.0339632,161.562,-0.00621499,0.0230668,0.966004,-0.0223285,0.301549,3121.42,5037.5
27.17,13.8905,-0.00459159,0.00733871,11.4394,-0.0045511,0.0015157,0.413155,-0.00508786,0.128631,-2494.72,5874.63
13.71,8.33008,-0.000399362,0.00273548,10.5462,-0.00149612,0.000853872,0.765787,-0.00103598,0.241917,-3558.51,4928.96
21.21,13.8893,-0.00210278,-0.0106178,11.4281,-0.0021152,0.000402459,0.726355,0.0034538,0.227895,-5473.76,8483.32
92.12,5.55346,0.001093,-0.00120299,2.19723,0.000574701,-0.000210358,0.106291,6.36229e-05,0.0336514,3247.94,-64.6655
31.27,5.52876,0.000802244,-0.00999013,7.13619,0.00223578,0.00017011,0.360954,0.00276828,0.112151,-4749.69,3599.64
19.03,5.54882,-0.000310824,0.00583258,4.46727,-0.000725311,-0.000379292,0.0121876,-0.000221051,0.004646,4203.86,-1414.71
26.79,5.55297,9.74736e-05,-0.00357199,0.135047,0.000876195,-0.000110726,0.210945,-0.000565278,0.0654083,-5.33353,1219.6
93.37,5.54927,0.000610688,-3.42595e-05,0.478103,0.000313388,0.000103917,0.174039,0.000652947,0.0539956,-1148.07,1629.25
29.08,5.55938,-0.00032326,0.00681856,2.58517,-0.00130418,-0.000295224,0.0894443,0.00110142,0.0285926,3692.29,-647.479
48.3,5.55129,-0.0187211,-0.015723,229.29,0.00440834,-0.043033,0.016641,0.042254,0.0174696,-2298.79,-4375.39
17.73,8.33968,-0.000145739,0.0046988,0.281982,-0.00270277,3.07735e-05,0.200809,0.0022784,0.0622394,-1050.33,1808.56
82.84,5.54888,0.000107832,0.00537611,9.8297,-0.00119696,-0.000435866,0.10454,-0.00121049,0.0330607,6260.26,-809.494
94.63,5.55015,4.2947e-05,-0.000878254,0.0803017,0.000958505,-6.73325e-05,0.157459,-0.000584089,0.0488718,334.827,803.296
22.27,5.55335,6.88564e-05,-0.00313103,5.48387,0.000795869,-0.000529012,0.11885,-0.00108696,0.0376758,4529.22,-1127.99
45.41,13.89,-0.000327344,0.00306116,1.45348,-0.000723076,-0.000372875,0.0213241,0.000575788,0.0068326,2231.43,-1797.11
37.78,8.32945,0.00133531,-0.0157327,9.29406,0.00119681,-0.000187406,0.686258,0.00211104,0.214958,-5587.21,5817.4
68.14,5.55115,9.56938e-05,0.00385102,0.146971,-0.000343685,-1.73385e-05,0.084879,0.00184223,0.0272103,885.611,599.162
7.73,5.54898,0.000154716,-0.00465525,4.52998,0.00197142,0.000249051,0.707068,-0.000303533,0.221693,-3107.77,5636.72
27.46,5.5517,1.5428e-05,0.00309564,0.473402,-0.000883337,-4.16869e-05,0.14079,0.000785307,0.0444702,1339.63,730.977
43.2,8.33812,-6.84896e-05,0.00553488,0.905274,-0.00377267,-0.000140444,0.0955897,-0.00277673,0.0296528,2021.67,89.9086
87.11,5.54426,0.000513009,-0.00517034,20.7381,0.00243422,0.000873622,0.834954,0.000149438,0.262824,-5578.94,5536.07
40.69,8.32361,0.001562,-0.016506,3.86102,0.00756649,0.000649312,0.108814,0.0027747,0.0336852,-2723.86,3343.8
30.52,5.54934,0.000101673,0.00490626,5.04527,-0.00132547,-0.000274611,0.131629,-0.00338634,0.0409821,4504.0,-68.3237
46.75,8.33095,-0.0010323,0.00860439,0.0196301,-0.00137822,1.87288e-05,0.157199,-0.000245942,0.0488498,-12.8507,1045.91
27.29,8.32465,-0.00130612,0.00404578,1.4181,-0.0015004,0.000103214,0.768708,0.0012225,0.242728,-1600.06,4406.46
